img_path,m1
Scene/GT/trainInTrain/000000224278.png,0
Scene/GT/trainInTrain/000000100404.png,0
Scene/GT/trainInTrain/000000529261.png,0
Scene/GT/trainInTrain/000000381808.png,0
Scene/GT/trainInTrain/000000059565.png,0
Scene/GT/trainInTrain/000000355481.png,0
Scene/GT/trainInTrain/000000290911.png,0
Scene/GT/trainInTrain/000000483288.png,0
Scene/GT/trainInTrain/000000224522.png,0
Scene/GT/trainInTrain/000000072910.png,0
Scene/GT/trainInTrain/000000321328.png,0
Scene/GT/trainInTrain/000000023587.png,0
Scene/GT/trainInTrain/000000234057.png,0
Scene/GT/trainInTrain/000000140008.png,0
Scene/GT/trainInTrain/000000097744.png,0
Scene/GT/trainInTrain/000000125684.png,0
Scene/GT/trainInTrain/000000283945.png,0
Scene/GT/trainInTrain/000000029914.png,0
Scene/GT/trainInTrain/000000083725.png,0
Scene/GT/trainInTrain/000000489799.png,0
Scene/GT/trainInTrain/000000152418.png,0
Scene/GT/trainInTrain/000000182349.png,0
Scene/GT/trainInTrain/000000053712.png,0
Scene/GT/trainInTrain/000000129914.png,0
Scene/GT/trainInTrain/000000294593.png,0
Scene/GT/trainInTrain/000000198477.png,0
Scene/GT/trainInTrain/000000333738.png,0
Scene/GT/trainInTrain/000000187557.png,0
Scene/GT/trainInTrain/000000040008.png,0
Scene/GT/trainInTrain/000000260823.png,0
Scene/GT/trainInTrain/000000026602.png,0
Scene/GT/trainInTrain/000000552406.png,0
Scene/GT/trainInTrain/000000544264.png,0
Scene/GT/trainInTrain/000000141855.png,0
Scene/GT/trainInTrain/000000542173.png,0
Scene/GT/trainInTrain/000000130074.png,0
Scene/GT/trainInTrain/000000215502.png,0
Scene/GT/trainInTrain/000000253557.png,0
Scene/GT/trainInTrain/000000523599.png,0
Scene/GT/trainInTrain/000000219338.png,0
Scene/GT/trainInTrain/000000020515.png,0
Scene/GT/trainInTrain/000000269807.png,0
Scene/GT/trainInTrain/000000070322.png,0
Scene/GT/trainInTrain/000000463803.png,0
Scene/GT/trainInTrain/000000556112.png,0
Scene/GT/trainInTrain/000000107814.png,0
Scene/GT/trainInTrain/000000446473.png,0
Scene/GT/trainInTrain/000000034574.png,0
Scene/GT/trainInTrain/000000288421.png,0
Scene/GT/trainInTrain/000000456106.png,0
Scene/GT/trainInTrain/000000420090.png,0
Scene/GT/trainInTrain/000000294008.png,0
Scene/GT/trainInTrain/000000388353.png,0
Scene/GT/trainInTrain/000000549754.png,0
Scene/GT/trainInTrain/000000158486.png,0
Scene/GT/trainInTrain/000000234296.png,0
Scene/GT/trainInTrain/000000292451.png,0
Scene/GT/trainInTrain/000000124983.png,0
Scene/GT/trainInTrain/000000180953.png,0
Scene/GT/trainInTrain/000000061575.png,0
Scene/GT/trainInTrain/000000390534.png,0
Scene/GT/trainInTrain/000000518255.png,0
Scene/GT/trainInTrain/000000133227.png,0
Scene/GT/trainInTrain/000000231488.png,0
Scene/GT/trainInTrain/000000285893.png,0
Scene/GT/trainInTrain/000000000821.png,0
Scene/GT/trainInTrain/000000000821.png,0
Scene/GT/trainInTrain/000000289071.png,0
Scene/GT/trainInTrain/000000254204.png,0
Scene/GT/trainInTrain/000000340503.png,0
Scene/GT/trainInTrain/000000563195.png,0
Scene/GT/trainInTrain/000000061207.png,0
Scene/GT/trainInTrain/000000415771.png,0
Scene/GT/trainInTrain/000000488120.png,0
Scene/GT/trainInTrain/000000399262.png,0
Scene/GT/trainInTrain/000000352675.png,0
Scene/GT/trainInTrain/000000322392.png,0
Scene/GT/trainInTrain/000000028607.png,0
Scene/GT/trainInTrain/000000181481.png,0
Scene/GT/trainInTrain/000000380733.png,0
Scene/GT/trainInTrain/000000244765.png,0
Scene/GT/trainInTrain/000000081318.png,0
Scene/GT/trainInTrain/000000082611.png,0
Scene/GT/trainInTrain/000000048118.png,0
Scene/GT/trainInTrain/000000365032.png,0
Scene/GT/trainInTrain/000000016064.png,0
Scene/GT/trainInTrain/000000462512.png,0
Scene/GT/trainInTrain/000000534026.png,0
Scene/GT/trainInTrain/000000108528.png,0
Scene/GT/trainInTrain/000000327573.png,0
Scene/GT/trainInTrain/000000057992.png,0
Scene/GT/trainInTrain/000000398183.png,0
Scene/GT/trainInTrain/000000282871.png,0
Scene/GT/trainInTrain/000000028820.png,0
Scene/GT/trainInTrain/000000016716.png,0
Scene/GT/trainInTrain/000000474402.png,0
Scene/GT/trainInTrain/000000227567.png,0
Scene/GT/trainInTrain/000000274881.png,0
Scene/GT/trainInTrain/000000162915.png,0
Scene/GT/trainInTrain/000000262013.png,0
Scene/GT/trainInTrain/000000158445.png,0
Scene/GT/trainInTrain/000000419822.png,0
Scene/GT/trainInTrain/000000222351.png,0
Scene/GT/trainInTrain/000000195345.png,0
Scene/GT/trainInTrain/000000182639.png,0
Scene/GT/trainInTrain/000000553081.png,0
Scene/GT/trainInTrain/000000328668.png,0
Scene/GT/trainInTrain/000000320234.png,0
Scene/GT/trainInTrain/000000248836.png,0
Scene/GT/trainInTrain/000000078781.png,0
Scene/GT/trainInTrain/000000036388.png,0
Scene/GT/trainInTrain/000000269634.png,0
Scene/GT/trainInTrain/000000329562.png,0
Scene/GT/trainInTrain/000000382681.png,0
Scene/GT/trainInTrain/000000087027.png,0
Scene/GT/trainInTrain/000000193046.png,0
Scene/GT/trainInTrain/000000504873.png,0
Scene/GT/trainInTrain/000000264476.png,0
Scene/GT/trainInTrain/000000052168.png,0
Scene/GT/trainInTrain/000000545191.png,0
Scene/GT/trainInTrain/000000438620.png,0
Scene/GT/trainInTrain/000000412963.png,0
Scene/GT/trainInTrain/000000051461.png,0
Scene/GT/trainInTrain/000000391825.png,0
Scene/GT/trainInTrain/000000540176.png,0
Scene/GT/trainInTrain/000000032703.png,0
Scene/GT/trainInTrain/000000459355.png,0
Scene/GT/trainInTrain/000000431943.png,0
Scene/GT/trainInTrain/000000504052.png,0
Scene/GT/trainInTrain/000000098098.png,0
Scene/GT/trainInTrain/000000536786.png,0
Scene/GT/trainInTrain/000000269973.png,0
Scene/GT/trainInTrain/000000397475.png,0
Scene/GT/trainInTrain/000000285717.png,0
Scene/GT/trainInTrain/000000387672.png,0
Scene/GT/trainInTrain/000000315310.png,0
Scene/GT/trainInTrain/000000248771.png,0
Scene/GT/trainInTrain/000000201417.png,0
Scene/GT/trainInTrain/000000433198.png,0
Scene/GT/trainInTrain/000000442761.png,0
Scene/GT/trainInTrain/000000150838.png,0
Scene/GT/trainInTrain/000000317507.png,0
Scene/GT/trainInTrain/000000438973.png,0
Scene/GT/trainInTrain/000000383372.png,0
Scene/GT/trainInTrain/000000148911.png,0
Scene/GT/trainInTrain/000000510755.png,0
Scene/GT/trainInTrain/000000016879.png,0
Scene/GT/trainInTrain/000000026762.png,0
Scene/GT/trainInTrain/000000485202.png,0
Scene/GT/trainInTrain/000000558705.png,0
Scene/GT/trainInTrain/000000488726.png,0
Scene/GT/trainInTrain/000000246012.png,0
Scene/GT/trainInTrain/000000016689.png,0
Scene/GT/trainInTrain/000000501116.png,0
Scene/GT/trainInTrain/000000463787.png,0
Scene/GT/trainInTrain/000000415611.png,0
Scene/GT/trainInTrain/000000221937.png,0
Scene/GT/trainInTrain/000000209063.png,0
Scene/GT/trainInTrain/000000541532.png,0
Scene/GT/trainInTrain/000000310240.png,0
Scene/GT/trainInTrain/000000466827.png,0
Scene/GT/trainInTrain/000000300047.png,0
Scene/GT/trainInTrain/000000035722.png,0
Scene/GT/trainInTrain/000000487401.png,0
Scene/GT/trainInTrain/000000286544.png,0
Scene/GT/trainInTrain/000000493474.png,0
Scene/GT/trainInTrain/000000033435.png,0
Scene/GT/trainInTrain/000000244822.png,0
Scene/GT/trainInTrain/000000176828.png,0
Scene/GT/trainInTrain/000000220368.png,0
Scene/GT/trainInTrain/000000497821.png,0
Scene/GT/trainInTrain/000000231503.png,0
Scene/GT/trainInTrain/000000184300.png,0
Scene/GT/trainInTrain/000000014707.png,0
Scene/GT/trainInTrain/000000382905.png,0
Scene/GT/trainInTrain/000000053458.png,0
Scene/GT/trainInTrain/000000112410.png,0
Scene/GT/trainInTrain/000000529671.png,0
Scene/GT/trainInTrain/000000263251.png,0
Scene/GT/trainInTrain/000000368476.png,0
Scene/GT/trainInTrain/000000052020.png,0
Scene/GT/trainInTrain/000000572675.png,0
Scene/GT/trainInTrain/000000156534.png,0
Scene/GT/trainInTrain/000000044642.png,0
Scene/GT/trainInTrain/000000005178.png,0
Scene/GT/trainInTrain/000000005178.png,0
Scene/GT/trainInTrain/000000425077.png,0
Scene/GT/trainInTrain/000000105622.png,0
Scene/GT/trainInTrain/000000537301.png,0
Scene/GT/trainInTrain/000000523374.png,0
Scene/GT/trainInTrain/000000366473.png,0
Scene/GT/trainInTrain/000000467522.png,0
Scene/GT/trainInTrain/000000235981.png,0
Scene/GT/trainInTrain/000000379235.png,0
Scene/GT/trainInTrain/000000062875.png,0
Scene/GT/trainInTrain/000000272412.png,0
Scene/GT/trainInTrain/000000326731.png,0
Scene/GT/trainInTrain/000000116886.png,0
Scene/GT/trainInTrain/000000339611.png,0
Scene/GT/trainInTrain/000000302687.png,0
Scene/GT/trainInTrain/000000442952.png,0
Scene/GT/trainInTrain/000000000996.png,0
Scene/GT/trainInTrain/000000000996.png,0
Scene/GT/trainInTrain/000000017226.png,0
Scene/GT/trainInTrain/000000468605.png,0
Scene/GT/trainInTrain/000000525077.png,0
Scene/GT/trainInTrain/000000318813.png,0
Scene/GT/trainInTrain/000000484875.png,0
Scene/GT/trainInTrain/000000336250.png,0
Scene/GT/trainInTrain/000000437467.png,0
Scene/GT/trainInTrain/000000372412.png,0
Scene/GT/trainInTrain/000000269026.png,0
Scene/GT/trainInTrain/000000113054.png,0
Scene/GT/trainInTrain/000000030470.png,0
Scene/GT/trainInTrain/000000132515.png,0
Scene/GT/trainInTrain/000000117965.png,0
Scene/GT/trainInTrain/000000160535.png,0
Scene/GT/trainInTrain/000000552016.png,0
Scene/GT/trainInTrain/000000482753.png,0
Scene/GT/trainInTrain/000000410231.png,0
Scene/GT/trainInTrain/000000158914.png,0
Scene/GT/trainInTrain/000000348573.png,0
Scene/GT/trainInTrain/000000136015.png,0
Scene/GT/trainInTrain/000000391560.png,0
Scene/GT/trainInTrain/000000241557.png,0
Scene/GT/trainInTrain/000000311412.png,0
Scene/GT/trainInTrain/000000169505.png,0
Scene/GT/trainInTrain/000000308143.png,0
Scene/GT/trainInTrain/000000361693.png,0
Scene/GT/trainInTrain/000000571803.png,0
Scene/GT/trainInTrain/000000025727.png,0
Scene/GT/trainInTrain/000000518645.png,0
Scene/GT/trainInTrain/000000332585.png,0
Scene/GT/trainInTrain/000000375816.png,0
Scene/GT/trainInTrain/000000105385.png,0
Scene/GT/trainInTrain/000000576822.png,0
Scene/GT/trainInTrain/000000405166.png,0
Scene/GT/trainInTrain/000000540348.png,0
Scene/GT/trainInTrain/000000455751.png,0
Scene/GT/trainInTrain/000000458275.png,0
Scene/GT/trainInTrain/000000128203.png,0
Scene/GT/trainInTrain/000000356765.png,0
Scene/GT/trainInTrain/000000453334.png,0
Scene/GT/trainInTrain/000000173561.png,0
Scene/GT/trainInTrain/000000007592.png,0
Scene/GT/trainInTrain/000000209275.png,0
Scene/GT/trainInTrain/000000011496.png,0
Scene/GT/trainInTrain/000000215884.png,0
Scene/GT/trainInTrain/000000532912.png,0
Scene/GT/trainInTrain/000000426026.png,0
Scene/GT/trainInTrain/000000129690.png,0
Scene/GT/trainInTrain/000000056736.png,0
Scene/GT/trainInTrain/000000548933.png,0
Scene/GT/trainInTrain/000000142757.png,0
Scene/GT/trainInTrain/000000039497.png,0
Scene/GT/trainInTrain/000000425249.png,0
Scene/GT/trainInTrain/000000323311.png,0
Scene/GT/trainInTrain/000000365344.png,0
Scene/GT/trainInTrain/000000308194.png,0
Scene/GT/trainInTrain/000000002415.png,0
Scene/GT/trainInTrain/000000002415.png,0
Scene/GT/trainInTrain/000000288794.png,0
Scene/GT/trainInTrain/000000572477.png,0
Scene/GT/trainInTrain/000000086715.png,0
Scene/GT/trainInTrain/000000347697.png,0
Scene/GT/trainInTrain/000000061830.png,0
Scene/GT/trainInTrain/000000066839.png,0
Scene/GT/trainInTrain/000000219099.png,0
Scene/GT/trainInTrain/000000257490.png,0
Scene/GT/trainInTrain/000000008138.png,0
Scene/GT/trainInTrain/000000523638.png,0
Scene/GT/trainInTrain/000000265344.png,0
Scene/GT/trainInTrain/000000386785.png,0
Scene/GT/trainInTrain/000000095999.png,0
Scene/GT/trainInTrain/000000041276.png,0
Scene/GT/trainInTrain/000000360566.png,0
Scene/GT/trainInTrain/000000272610.png,0
Scene/GT/trainInTrain/000000120850.png,0
Scene/GT/trainInTrain/000000297844.png,0
Scene/GT/trainInTrain/000000010039.png,0
Scene/GT/trainInTrain/000000226527.png,0
Scene/GT/trainInTrain/000000191533.png,0
Scene/GT/trainInTrain/000000538230.png,0
Scene/GT/trainInTrain/000000198271.png,0
Scene/GT/trainInTrain/000000187351.png,0
Scene/GT/trainInTrain/000000188062.png,0
Scene/GT/trainInTrain/000000322027.png,0
Scene/GT/trainInTrain/000000132298.png,0
Scene/GT/trainInTrain/000000366665.png,0
Scene/GT/trainInTrain/000000525513.png,0
Scene/GT/trainInTrain/000000272162.png,0
Scene/GT/trainInTrain/000000382291.png,0
Scene/GT/trainInTrain/000000003737.png,0
Scene/GT/trainInTrain/000000003737.png,0
Scene/GT/trainInTrain/000000064974.png,0
Scene/GT/trainInTrain/000000478614.png,0
Scene/GT/trainInTrain/000000193456.png,0
Scene/GT/trainInTrain/000000161818.png,0
Scene/GT/trainInTrain/000000369230.png,0
Scene/GT/trainInTrain/000000422268.png,0
Scene/GT/trainInTrain/000000333894.png,0
Scene/GT/trainInTrain/000000179930.png,0
Scene/GT/trainInTrain/000000305499.png,0
Scene/GT/trainInTrain/000000006896.png,0
Scene/GT/trainInTrain/000000422269.png,0
Scene/GT/trainInTrain/000000431573.png,0
Scene/GT/trainInTrain/000000527477.png,0
Scene/GT/trainInTrain/000000539891.png,0
Scene/GT/trainInTrain/000000567053.png,0
Scene/GT/trainInTrain/000000058726.png,0
Scene/GT/trainInTrain/000000115632.png,0
Scene/GT/trainInTrain/000000336047.png,0
Scene/GT/trainInTrain/000000457184.png,0
Scene/GT/trainInTrain/000000543683.png,0
Scene/GT/trainInTrain/000000261645.png,0
Scene/GT/trainInTrain/000000474775.png,0
Scene/GT/trainInTrain/000000520456.png,0
Scene/GT/trainInTrain/000000530645.png,0
Scene/GT/trainInTrain/000000449392.png,0
Scene/GT/trainInTrain/000000243382.png,0
Scene/GT/trainInTrain/000000329629.png,0
Scene/GT/trainInTrain/000000274248.png,0
Scene/GT/trainInTrain/000000472462.png,0
Scene/GT/trainInTrain/000000373255.png,0
Scene/GT/trainInTrain/000000277999.png,0
Scene/GT/trainInTrain/000000050352.png,0
Scene/GT/trainInTrain/000000057429.png,0
Scene/GT/trainInTrain/000000140627.png,0
Scene/GT/trainInTrain/000000042024.png,0
Scene/GT/trainInTrain/000000002400.png,0
Scene/GT/trainInTrain/000000002400.png,0
Scene/GT/trainInTrain/000000413922.png,0
Scene/GT/trainInTrain/000000240847.png,0
Scene/GT/trainInTrain/000000390864.png,0
Scene/GT/trainInTrain/000000163798.png,0
Scene/GT/trainInTrain/000000046242.png,0
Scene/GT/trainInTrain/000000553447.png,0
Scene/GT/trainInTrain/000000185590.png,0
Scene/GT/trainInTrain/000000275817.png,0
Scene/GT/trainInTrain/000000485773.png,0
Scene/GT/trainInTrain/000000349122.png,0
Scene/GT/trainInTrain/000000460099.png,0
Scene/GT/trainInTrain/000000558274.png,0
Scene/GT/trainInTrain/000000067515.png,0
Scene/GT/trainInTrain/000000304036.png,0
Scene/GT/trainInTrain/000000132528.png,0
Scene/GT/trainInTrain/000000382521.png,0
Scene/GT/trainInTrain/000000369580.png,0
Scene/GT/trainInTrain/000000513077.png,0
Scene/GT/trainInTrain/000000518122.png,0
Scene/GT/trainInTrain/000000071411.png,0
Scene/GT/trainInTrain/000000070727.png,0
Scene/GT/trainInTrain/000000422296.png,0
Scene/GT/trainInTrain/000000526782.png,0
Scene/GT/trainInTrain/000000537857.png,0
Scene/GT/trainInTrain/000000510230.png,0
Scene/GT/trainInTrain/000000069510.png,0
Scene/GT/trainInTrain/000000393410.png,0
Scene/GT/trainInTrain/000000454314.png,0
Scene/GT/trainInTrain/000000501329.png,0
Scene/GT/trainInTrain/000000526796.png,0
Scene/GT/trainInTrain/000000030471.png,0
Scene/GT/trainInTrain/000000162445.png,0
Scene/GT/trainInTrain/000000152586.png,0
Scene/GT/trainInTrain/000000070733.png,0
Scene/GT/trainInTrain/000000064746.png,0
Scene/GT/trainInTrain/000000272188.png,0
Scene/GT/trainInTrain/000000062337.png,0
Scene/GT/trainInTrain/000000215113.png,0
Scene/GT/trainInTrain/000000307932.png,0
Scene/GT/trainInTrain/000000370562.png,0
Scene/GT/trainInTrain/000000477724.png,0
Scene/GT/trainInTrain/000000184329.png,0
Scene/GT/trainInTrain/000000039864.png,0
Scene/GT/trainInTrain/000000425062.png,0
Scene/GT/trainInTrain/000000147404.png,0
Scene/GT/trainInTrain/000000316181.png,0
Scene/GT/trainInTrain/000000149429.png,0
Scene/GT/trainInTrain/000000296781.png,0
Scene/GT/trainInTrain/000000454857.png,0
Scene/GT/trainInTrain/000000041713.png,0
Scene/GT/trainInTrain/000000103252.png,0
Scene/GT/trainInTrain/000000472648.png,0
Scene/GT/trainInTrain/000000394182.png,0
Scene/GT/trainInTrain/000000478403.png,0
Scene/GT/trainInTrain/000000094674.png,0
Scene/GT/trainInTrain/000000060093.png,0
Scene/GT/trainInTrain/000000529670.png,0
Scene/GT/trainInTrain/000000073951.png,0
Scene/GT/trainInTrain/000000368311.png,0
Scene/GT/trainInTrain/000000377231.png,0
Scene/GT/trainInTrain/000000193669.png,0
Scene/GT/trainInTrain/000000064593.png,0
Scene/GT/trainInTrain/000000289689.png,0
Scene/GT/trainInTrain/000000462315.png,0
Scene/GT/trainInTrain/000000445972.png,0
Scene/GT/trainInTrain/000000267022.png,0
Scene/GT/trainInTrain/000000570077.png,0
Scene/GT/trainInTrain/000000417946.png,0
Scene/GT/trainInTrain/000000052035.png,0
Scene/GT/trainInTrain/000000110574.png,0
Scene/GT/trainInTrain/000000321705.png,0
Scene/GT/trainInTrain/000000214972.png,0
Scene/GT/trainInTrain/000000151528.png,0
Scene/GT/trainInTrain/000000002164.png,0
Scene/GT/trainInTrain/000000002164.png,0
Scene/GT/trainInTrain/000000150636.png,0
Scene/GT/trainInTrain/000000016111.png,0
Scene/GT/trainInTrain/000000180167.png,0
Scene/GT/trainInTrain/000000304220.png,0
Scene/GT/trainInTrain/000000359133.png,0
Scene/GT/trainInTrain/000000171613.png,0
Scene/GT/trainInTrain/000000212330.png,0
Scene/GT/trainInTrain/000000127455.png,0
Scene/GT/trainInTrain/000000428585.png,0
Scene/GT/trainInTrain/000000171175.png,0
Scene/GT/trainInTrain/000000516319.png,0
Scene/GT/trainInTrain/000000579906.png,0
Scene/GT/trainInTrain/000000453137.png,0
Scene/GT/trainInTrain/000000517007.png,0
Scene/GT/trainInTrain/000000058281.png,0
Scene/GT/trainInTrain/000000487414.png,0
Scene/GT/trainInTrain/000000571396.png,0
Scene/GT/trainInTrain/000000052974.png,0
Scene/GT/trainInTrain/000000313990.png,0
Scene/GT/trainInTrain/000000314027.png,0
Scene/GT/trainInTrain/000000519758.png,0
Scene/GT/trainInTrain/000000203201.png,0
Scene/GT/trainInTrain/000000297312.png,0
Scene/GT/trainInTrain/000000358211.png,0
Scene/GT/trainInTrain/000000076632.png,0
Scene/GT/trainInTrain/000000085962.png,0
Scene/GT/trainInTrain/000000039125.png,0
Scene/GT/trainInTrain/000000454102.png,0
Scene/GT/trainInTrain/000000260942.png,0
Scene/GT/trainInTrain/000000164222.png,0
Scene/GT/trainInTrain/000000496531.png,0
Scene/GT/trainInTrain/000000013900.png,0
Scene/GT/trainInTrain/000000459354.png,0
Scene/GT/trainInTrain/000000216618.png,0
Scene/GT/trainInTrain/000000520683.png,0
Scene/GT/trainInTrain/000000124174.png,0
Scene/GT/trainInTrain/000000276852.png,0
Scene/GT/trainInTrain/000000241026.png,0
Scene/GT/trainInTrain/000000395263.png,0
Scene/GT/trainInTrain/000000450370.png,0
Scene/GT/trainInTrain/000000446512.png,0
Scene/GT/trainInTrain/000000224735.png,0
Scene/GT/trainInTrain/000000015544.png,0
Scene/GT/trainInTrain/000000099218.png,0
Scene/GT/trainInTrain/000000418297.png,0
Scene/GT/trainInTrain/000000571553.png,0
Scene/GT/trainInTrain/000000132689.png,0
Scene/GT/trainInTrain/000000521402.png,0
Scene/GT/trainInTrain/000000499789.png,0
Scene/GT/trainInTrain/000000000149.png,0
Scene/GT/trainInTrain/000000000149.png,0
Scene/GT/trainInTrain/000000262006.png,0
Scene/GT/trainInTrain/000000091136.png,0
Scene/GT/trainInTrain/000000376715.png,0
Scene/GT/trainInTrain/000000266274.png,0
Scene/GT/trainInTrain/000000442199.png,0
Scene/GT/trainInTrain/000000302094.png,0
Scene/GT/trainInTrain/000000269621.png,0
Scene/GT/trainInTrain/000000202080.png,0
Scene/GT/trainInTrain/000000396811.png,0
Scene/GT/trainInTrain/000000010400.png,0
Scene/GT/trainInTrain/000000479899.png,0
Scene/GT/trainInTrain/000000417198.png,0
Scene/GT/trainInTrain/000000100607.png,0
Scene/GT/trainInTrain/000000052155.png,0
Scene/GT/trainInTrain/000000183268.png,0
Scene/GT/trainInTrain/000000116065.png,0
Scene/GT/trainInTrain/000000239980.png,0
Scene/GT/trainInTrain/000000060859.png,0
Scene/GT/trainInTrain/000000434027.png,0
Scene/GT/trainInTrain/000000388391.png,0
Scene/GT/trainInTrain/000000399288.png,0
Scene/GT/trainInTrain/000000089745.png,0
Scene/GT/trainInTrain/000000274894.png,0
Scene/GT/trainInTrain/000000337013.png,0
Scene/GT/trainInTrain/000000470117.png,0
Scene/GT/trainInTrain/000000193709.png,0
Scene/GT/trainInTrain/000000172285.png,0
Scene/GT/trainInTrain/000000145429.png,0
Scene/GT/trainInTrain/000000325371.png,0
Scene/GT/trainInTrain/000000180013.png,0
Scene/GT/trainInTrain/000000094714.png,0
Scene/GT/trainInTrain/000000009145.png,0
Scene/GT/trainInTrain/000000083283.png,0
Scene/GT/trainInTrain/000000133554.png,0
Scene/GT/trainInTrain/000000043919.png,0
Scene/GT/trainInTrain/000000503660.png,0
Scene/GT/trainInTrain/000000287049.png,0
Scene/GT/trainInTrain/000000378089.png,0
Scene/GT/trainInTrain/000000087783.png,0
Scene/GT/trainInTrain/000000107197.png,0
Scene/GT/trainInTrain/000000354205.png,0
Scene/GT/trainInTrain/000000567494.png,0
Scene/GT/trainInTrain/000000226693.png,0
Scene/GT/trainInTrain/000000200132.png,0
Scene/GT/trainInTrain/000000289716.png,0
Scene/GT/trainInTrain/000000235189.png,0
Scene/GT/trainInTrain/000000336494.png,0
Scene/GT/trainInTrain/000000014855.png,0
Scene/GT/trainInTrain/000000401711.png,0
Scene/GT/trainInTrain/000000125322.png,0
Scene/GT/trainInTrain/000000488135.png,0
Scene/GT/trainInTrain/000000216036.png,0
Scene/GT/trainInTrain/000000318741.png,0
Scene/GT/trainInTrain/000000406056.png,0
Scene/GT/trainInTrain/000000085816.png,0
Scene/GT/trainInTrain/000000208220.png,0
Scene/GT/trainInTrain/000000030713.png,0
Scene/GT/trainInTrain/000000388434.png,0
Scene/GT/trainInTrain/000000444503.png,0
Scene/GT/trainInTrain/000000041854.png,0
Scene/GT/trainInTrain/000000515758.png,0
Scene/GT/trainInTrain/000000371091.png,0
Scene/GT/trainInTrain/000000581887.png,0
Scene/GT/trainInTrain/000000440771.png,0
Scene/GT/trainInTrain/000000512023.png,0
Scene/GT/trainInTrain/000000340258.png,0
Scene/GT/trainInTrain/000000509365.png,0
Scene/GT/trainInTrain/000000026165.png,0
Scene/GT/trainInTrain/000000530282.png,0
Scene/GT/trainInTrain/000000243745.png,0
Scene/GT/trainInTrain/000000298141.png,0
Scene/GT/trainInTrain/000000326863.png,0
Scene/GT/trainInTrain/000000341620.png,0
Scene/GT/trainInTrain/000000033959.png,0
Scene/GT/trainInTrain/000000493918.png,0
Scene/GT/trainInTrain/000000441686.png,0
Scene/GT/trainInTrain/000000151110.png,0
Scene/GT/trainInTrain/000000009409.png,0
Scene/GT/trainInTrain/000000571989.png,0
Scene/GT/trainInTrain/000000197745.png,0
Scene/GT/trainInTrain/000000475245.png,0
Scene/GT/trainInTrain/000000494911.png,0
Scene/GT/trainInTrain/000000552188.png,0
Scene/GT/trainInTrain/000000136835.png,0
Scene/GT/trainInTrain/000000379156.png,0
Scene/GT/trainInTrain/000000429248.png,0
Scene/GT/trainInTrain/000000090994.png,0
Scene/GT/trainInTrain/000000575523.png,0
Scene/GT/trainInTrain/000000544926.png,0
Scene/GT/trainInTrain/000000109409.png,0
Scene/GT/trainInTrain/000000383950.png,0
Scene/GT/trainInTrain/000000537710.png,0
Scene/GT/trainInTrain/000000509826.png,0
Scene/GT/trainInTrain/000000239214.png,0
Scene/GT/trainInTrain/000000373309.png,0
Scene/GT/trainInTrain/000000332355.png,0
Scene/GT/trainInTrain/000000323258.png,0
Scene/GT/trainInTrain/000000042144.png,0
Scene/GT/trainInTrain/000000535891.png,0
